2026-04-29 19:15:08.491 | INFO     | downloader.instagram | services.media.instagram:__init__:50 | InstagramDownloader initialized | has_ffmpeg=True | session_loaded=False | cookies_file_exists=True
2026-04-29 19:15:10.867 | INFO     | app | app.logging:setup:143 | Logger initialized | level=DEBUG | path=storage/logs
2026-04-29 19:15:16.808 | INFO     | downloader.youtube | services.media.youtube:_load_token_file:410 | Loaded visitor_data.txt | path=/home/sayavdera/Desktop/projects/TelegramBots/MediaFlow/storage/cookies/visitor_data.txt
2026-04-29 19:15:16.808 | WARNING  | downloader.youtube | services.media.youtube:__init__:284 | PO_TOKEN not found — wpc plugin will handle it automatically
2026-04-29 19:15:16.808 | INFO     | downloader.youtube | services.media.youtube:_start_virtual_display:335 | Display found | display=:1
2026-04-29 19:15:16.810 | INFO     | downloader.youtube | services.media.youtube:__init__:294 | Browser found for wpc plugin | path=/usr/bin/chromium-browser
2026-04-29 19:15:16.810 | INFO     | downloader.youtube | services.media.youtube:__init__:321 | YouTube downloader ready | aria2c=True | ffmpeg=True
2026-04-29 19:15:16.812 | INFO     | downloader.youtube | services.media.youtube:__init__:328 | YouTube cookies found | path=/home/sayavdera/Desktop/projects/TelegramBots/MediaFlow/storage/cookies/youtube.txt
2026-04-29 19:15:16.815 | INFO     | downloader.instagram | services.media.instagram:_load_netscape_cookies:145 | Instagram Netscape cookies loaded | has_csrf=True
2026-04-29 19:15:16.816 | INFO     | downloader.instagram | services.media.instagram:__init__:50 | InstagramDownloader initialized | has_ffmpeg=True | session_loaded=False | cookies_file_exists=True
2026-04-29 19:16:08.295 | INFO     | app | app.logging:setup:143 | Logger initialized | level=DEBUG | path=storage/logs
2026-04-29 19:16:13.420 | INFO     | downloader.youtube | services.media.youtube:_load_token_file:410 | Loaded visitor_data.txt | path=/home/sayavdera/Desktop/projects/TelegramBots/MediaFlow/storage/cookies/visitor_data.txt
2026-04-29 19:16:13.420 | WARNING  | downloader.youtube | services.media.youtube:__init__:284 | PO_TOKEN not found — wpc plugin will handle it automatically
2026-04-29 19:16:13.421 | INFO     | downloader.youtube | services.media.youtube:_start_virtual_display:335 | Display found | display=:1
2026-04-29 19:16:13.421 | INFO     | downloader.youtube | services.media.youtube:__init__:294 | Browser found for wpc plugin | path=/usr/bin/chromium-browser
2026-04-29 19:16:13.424 | INFO     | downloader.youtube | services.media.youtube:__init__:321 | YouTube downloader ready | aria2c=True | ffmpeg=True
2026-04-29 19:16:13.425 | INFO     | downloader.youtube | services.media.youtube:__init__:328 | YouTube cookies found | path=/home/sayavdera/Desktop/projects/TelegramBots/MediaFlow/storage/cookies/youtube.txt
2026-04-29 19:16:13.428 | INFO     | downloader.instagram | services.media.instagram:_load_netscape_cookies:145 | Instagram Netscape cookies loaded | has_csrf=True
2026-04-29 19:16:13.428 | INFO     | downloader.instagram | services.media.instagram:__init__:50 | InstagramDownloader initialized | has_ffmpeg=True | session_loaded=False | cookies_file_exists=True
2026-04-29 19:17:30.432 | INFO     | app | app.logging:setup:143 | Logger initialized | level=DEBUG | path=storage/logs
2026-04-29 19:17:36.401 | INFO     | downloader.youtube | services.media.youtube:_load_token_file:410 | Loaded visitor_data.txt | path=/home/sayavdera/Desktop/projects/TelegramBots/MediaFlow/storage/cookies/visitor_data.txt
2026-04-29 19:17:36.402 | WARNING  | downloader.youtube | services.media.youtube:__init__:284 | PO_TOKEN not found — wpc plugin will handle it automatically
2026-04-29 19:17:36.402 | INFO     | downloader.youtube | services.media.youtube:_start_virtual_display:335 | Display found | display=:1
2026-04-29 19:17:36.404 | INFO     | downloader.youtube | services.media.youtube:__init__:294 | Browser found for wpc plugin | path=/usr/bin/chromium-browser
2026-04-29 19:17:36.404 | INFO     | downloader.youtube | services.media.youtube:__init__:321 | YouTube downloader ready | aria2c=True | ffmpeg=True
2026-04-29 19:17:36.407 | INFO     | downloader.youtube | services.media.youtube:__init__:328 | YouTube cookies found | path=/home/sayavdera/Desktop/projects/TelegramBots/MediaFlow/storage/cookies/youtube.txt
2026-04-29 19:17:36.410 | INFO     | downloader.instagram | services.media.instagram:_load_netscape_cookies:145 | Instagram Netscape cookies loaded | has_csrf=True
2026-04-29 19:17:36.411 | INFO     | downloader.instagram | services.media.instagram:__init__:50 | InstagramDownloader initialized | has_ffmpeg=True | session_loaded=False | cookies_file_exists=True
2026-04-29 19:17:37.080 | INFO     | services.downloaders.factory | services.downloaders.factory:_setup_platforms:39 | Platform registry initialized (Step 2 pending) | count=0 | platforms=[]
2026-04-29 19:20:14.834 | INFO     | app | app.logging:setup:143 | Logger initialized | level=DEBUG | path=storage/logs
2026-04-29 19:20:20.663 | INFO     | downloader.youtube | services.media.youtube:_load_token_file:410 | Loaded visitor_data.txt | path=/home/sayavdera/Desktop/projects/TelegramBots/MediaFlow/storage/cookies/visitor_data.txt
2026-04-29 19:20:20.663 | WARNING  | downloader.youtube | services.media.youtube:__init__:284 | PO_TOKEN not found — wpc plugin will handle it automatically
2026-04-29 19:20:20.663 | INFO     | downloader.youtube | services.media.youtube:_start_virtual_display:335 | Display found | display=:1
2026-04-29 19:20:20.665 | INFO     | downloader.youtube | services.media.youtube:__init__:294 | Browser found for wpc plugin | path=/usr/bin/chromium-browser
2026-04-29 19:20:20.665 | INFO     | downloader.youtube | services.media.youtube:__init__:321 | YouTube downloader ready | aria2c=True | ffmpeg=True
2026-04-29 19:20:20.668 | INFO     | downloader.youtube | services.media.youtube:__init__:328 | YouTube cookies found | path=/home/sayavdera/Desktop/projects/TelegramBots/MediaFlow/storage/cookies/youtube.txt
